nutrient_id,sex_code,life_code,age_band_id,ref_code,value
selenium,F,pregnant,11,EAR,25
selenium,F,pregnant,11,RDA,30
selenium,F,lactating,10,EAR,35
selenium,F,lactating,10,RDA,45
selenium,F,lactating,11,EAR,35
selenium,F,lactating,11,RDA,45
# --- クロム (chromium) ---
chromium,M,general,1,AI,0.8
chromium,M,general,2,AI,1.0
chromium,M,general,10,AI,10
chromium,M,general,10,UL,500
chromium,M,general,11,AI,10
chromium,M,general,11,UL,500
chromium,M,general,12,AI,10
chromium,M,general,12,UL,500
chromium,M,general,13,AI,10
chromium,M,general,13,UL,500
chromium,M,general,14,AI,10
chromium,M,general,14,UL,500
chromium,F,general,1,AI,0.8
chromium,F,general,2,AI,1.0
chromium,F,general,10,AI,10
chromium,F,general,10,UL,500
chromium,F,general,11,AI,10
chromium,F,general,11,UL,500
chromium,F,general,12,AI,10
chromium,F,general,12,UL,500
chromium,F,general,13,AI,10
chromium,F,general,13,UL,500
chromium,F,general,14,AI,10
chromium,F,general,14,UL,500
chromium,F,pregnant,10,AI,10
chromium,F,lactating,10,AI,10
# --- モリブデン (molybdenum) ---
molybdenum,M,general,1,AI,2.5
molybdenum,M,general,2,AI,3.0
molybdenum,M,general,3,EAR,10
molybdenum,M,general,3,RDA,10
molybdenum,M,general,4,EAR,10
molybdenum,M,general,4,RDA,10
molybdenum,M,general,5,EAR,10
molybdenum,M,general,5,RDA,15
molybdenum,M,general,6,EAR,15
molybdenum,M,general,6,RDA,20
molybdenum,M,general,7,EAR,15
molybdenum,M,general,7,RDA,20
molybdenum,M,general,8,EAR,20
molybdenum,M,general,8,RDA,25
molybdenum,M,general,9,EAR,25
molybdenum,M,general,9,RDA,30
molybdenum,M,general,10,EAR,20
molybdenum,M,general,10,RDA,30
molybdenum,M,general,10,UL,600
molybdenum,M,general,11,EAR,25
molybdenum,M,general,11,RDA,30
molybdenum,M,general,11,UL,600
molybdenum,M,general,12,EAR,25
molybdenum,M,general,12,RDA,30
molybdenum,M,general,12,UL,600
molybdenum,M,general,13,EAR,20
