nutrient_id,sex_code,life_code,age_band_id,ref_code,value
pantothenic_acid,F,general,2,AI,3
pantothenic_acid,F,general,3,AI,3
pantothenic_acid,F,general,4,AI,4
pantothenic_acid,F,general,5,AI,5
pantothenic_acid,F,general,6,AI,6
pantothenic_acid,F,general,7,AI,6
pantothenic_acid,F,general,8,AI,6
pantothenic_acid,F,general,9,AI,6
pantothenic_acid,F,general,10,AI,5
pantothenic_acid,F,general,11,AI,5
pantothenic_acid,F,general,12,AI,5
pantothenic_acid,F,general,13,AI,5
pantothenic_acid,F,general,14,AI,5
pantothenic_acid,F,pregnant,10,AI,5
pantothenic_acid,F,pregnant,11,AI,5
pantothenic_acid,F,lactating,10,AI,6
pantothenic_acid,F,lactating,11,AI,6
# --- ビオチン (biotin) ---
biotin,M,general,1,AI,4
biotin,M,general,2,AI,10
biotin,M,general,3,AI,20
biotin,M,general,4,AI,20
biotin,M,general,5,AI,30
biotin,M,general,6,AI,30
biotin,M,general,7,AI,40
biotin,M,general,8,AI,50
biotin,M,general,9,AI,50
biotin,M,general,10,AI,50
biotin,M,general,11,AI,50
biotin,M,general,12,AI,50
biotin,M,general,13,AI,50
biotin,M,general,14,AI,50
biotin,F,general,1,AI,4
biotin,F,general,2,AI,10
biotin,F,general,3,AI,20
biotin,F,general,4,AI,20
biotin,F,general,5,AI,30
biotin,F,general,6,AI,30
biotin,F,general,7,AI,40
biotin,F,general,8,AI,50
biotin,F,general,9,AI,50
biotin,F,general,10,AI,50
biotin,F,general,11,AI,50
biotin,F,general,12,AI,50
biotin,F,general,13,AI,50
biotin,F,general,14,AI,50
biotin,F,pregnant,10,AI,50
biotin,F,pregnant,11,AI,50
biotin,F,lactating,10,AI,50
biotin,F,lactating,11,AI,50
# --- ビタミンC (vitamin_c) ---
vitamin_c,M,general,1,AI,40
vitamin_c,M,general,2,AI,40
vitamin_c,M,general,3,EAR,30
vitamin_c,M,general,3,RDA,35
vitamin_c,M,general,4,EAR,35
vitamin_c,M,general,4,RDA,40
vitamin_c,M,general,5,EAR,40
vitamin_c,M,general,5,RDA,50
vitamin_c,M,general,6,EAR,50
vitamin_c,M,general,6,RDA,60
vitamin_c,M,general,7,EAR,60
vitamin_c,M,general,7,RDA,70
vitamin_c,M,general,8,EAR,75
vitamin_c,M,general,8,RDA,90
vitamin_c,M,general,9,EAR,80
vitamin_c,M,general,9,RDA,100
vitamin_c,M,general,10,EAR,80
vitamin_c,M,general,10,RDA,100
vitamin_c,M,general,11,EAR,80
vitamin_c,M,general,11,RDA,100
vitamin_c,M,general,12,EAR,80
vitamin_c,M,general,12,RDA,100
vitamin_c,M,general,13,EAR,80
vitamin_c,M,general,13,RDA,100
vitamin_c,M,general,14,EAR,80
vitamin_c,M,general,14,RDA,100
vitamin_c,F,general,1,AI,40
vitamin_c,F,general,2,AI,40
vitamin_c,F,general,3,EAR,30
vitamin_c,F,general,3,RDA,35
vitamin_c,F,general,4,EAR,35
vitamin_c,F,general,4,RDA,40
vitamin_c,F,general,5,EAR,40
vitamin_c,F,general,5,RDA,50
vitamin_c,F,general,6,EAR,50
vitamin_c,F,general,6,RDA,60
vitamin_c,F,general,7,EAR,60
vitamin_c,F,general,7,RDA,70
vitamin_c,F,general,8,EAR,75
vitamin_c,F,general,8,RDA,90
vitamin_c,F,general,9,EAR,80
vitamin_c,F,general,9,RDA,100
vitamin_c,F,general,10,EAR,80
vitamin_c,F,general,10,RDA,100
vitamin_c,F,general,11,EAR,80
vitamin_c,F,general,11,RDA,100
vitamin_c,F,general,12,EAR,80
vitamin_c,F,general,12,RDA,100
vitamin_c,F,general,13,EAR,80
vitamin_c,F,general,13,RDA,100
vitamin_c,F,general,14,EAR,80
vitamin_c,F,general,14,RDA,100
vitamin_c,F,pregnant,10,EAR,90
vitamin_c,F,pregnant,10,RDA,110
vitamin_c,F,pregnant,11,EAR,90
vitamin_c,F,pregnant,11,RDA,110
vitamin_c,F,lactating,10,EAR,120
vitamin_c,F,lactating,10,RDA,145
vitamin_c,F,lactating,11,EAR,120
vitamin_c,F,lactating,11,RDA,145
